Point ID,y,c,gammadot,J_0,J_1,J_2,J_Magnitude,p,x,y,z,Points_Magnitude,Sigma_0,Sigma_1,Sigma_2,Sigma_3,Sigma_4,Sigma_5,Sigma_6,Sigma_7,Sigma_8,Sigma_Magnitude,SigmaP_0,SigmaP_1,SigmaP_2,SigmaP_3,SigmaP_4,SigmaP_5,SigmaP_6,SigmaP_7,SigmaP_8,SigmaP_Magnitude,U_0,U_1,U_2,U_Magnitude,vtkValidPointMask
732,0.0013176,0.253416,7.96589,-0.0000027995,-8.47709E-10,0,0.0000027995,6.13286,1.50552,0.0013176,0.000005,1.50552,-6.22221,-0.00813157,0,-0.00813157,-6.22203,0,0,0,-6.22176,10.7768,-0.000893284,-0.00491893,0,-0.00491893,-0.000714631,0,0,0,-0.000446642,0.00706398,0.00752981,1.37573E-10,0,0.00752981,1
733,0.0013194,0.252935,8.01859,-0.00000280202,-8.43536E-10,0,0.00000280202,6.13286,1.50552,0.0013194,0.000005,1.50552,-6.22221,-0.00816636,0,-0.00816636,-6.22203,0,0,0,-6.22176,10.7768,-0.000893247,-0.00493247,0,-0.00493247,-0.000714601,0,0,0,-0.000446624,0.00708283,0.00751511,1.47613E-10,0,0.00751511,1
734,0.0013212,0.252455,8.07128,-0.00000280455,-8.39362E-10,0,0.00000280455,6.13286,1.50552,0.0013212,0.000005,1.50552,-6.22221,-0.00820115,0,-0.00820115,-6.22203,0,0,0,-6.22176,10.7768,-0.00089321,-0.004946,0,-0.004946,-0.000714571,0,0,0,-0.000446605,0.00710168,0.0075004,1.57653E-10,0,0.0075004,1
735,0.001323,0.251975,8.12398,-0.00000280708,-8.35189E-10,0,0.00000280708,6.13286,1.50552,0.001323,0.000005,1.50552,-6.22221,-0.00823594,0,-0.00823594,-6.22203,0,0,0,-6.22176,10.7768,-0.000893173,-0.00495954,0,-0.00495954,-0.000714542,0,0,0,-0.000446587,0.00712053,0.0074857,1.67693E-10,0,0.0074857,1
736,0.0013248,0.251495,8.17667,-0.0000028096,-8.31015E-10,0,0.0000028096,6.13286,1.50552,0.0013248,0.000005,1.50552,-6.22221,-0.00827073,0,-0.00827073,-6.22203,0,0,0,-6.22176,10.7768,-0.000893136,-0.00497308,0,-0.00497308,-0.000714512,0,0,0,-0.000446568,0.00713938,0.007471,1.77734E-10,0,0.007471,1
737,0.0013266,0.251014,8.22937,-0.00000281213,-8.26841E-10,0,0.00000281213,6.13286,1.50552,0.0013266,0.000005,1.50552,-6.22221,-0.00830553,0,-0.00830553,-6.22203,0,0,0,-6.22176,10.7768,-0.000893099,-0.00498662,0,-0.00498662,-0.000714482,0,0,0,-0.00044655,0.00715823,0.0074563,1.87774E-10,0,0.0074563,1
738,0.0013284,0.250534,8.28207,-0.00000281466,-8.22668E-10,0,0.00000281466,6.13286,1.50552,0.0013284,0.000005,1.50552,-6.22221,-0.00834032,0,-0.00834032,-6.22203,0,0,0,-6.22176,10.7768,-0.000893062,-0.00500016,0,-0.00500016,-0.000714453,0,0,0,-0.000446531,0.00717709,0.0074416,1.97815E-10,0,0.0074416,1
739,0.0013302,0.250054,8.33476,-0.00000281718,-8.18494E-10,0,0.00000281718,6.13286,1.50552,0.0013302,0.000005,1.50552,-6.22221,-0.00837511,0,-0.00837511,-6.22203,0,0,0,-6.22176,10.7768,-0.000893025,-0.0050137,0,-0.0050137,-0.000714423,0,0,0,-0.000446513,0.00719594,0.00742689,2.07855E-10,0,0.00742689,1
740,0.001332,0.249574,8.38746,-0.00000281971,-8.14321E-10,0,0.00000281971,6.13286,1.50552,0.001332,0.000005,1.50552,-6.22221,-0.0084099,0,-0.0084099,-6.22203,0,0,0,-6.22176,10.7768,-0.000892988,-0.00502724,0,-0.00502724,-0.000714393,0,0,0,-0.000446494,0.0072148,0.00741219,2.17896E-10,0,0.00741219,1
741,0.0013338,0.249093,8.44016,-0.00000282224,-8.10147E-10,0,0.00000282224,6.13286,1.50552,0.0013338,0.000005,1.50552,-6.22221,-0.00844469,0,-0.00844469,-6.22203,0,0,0,-6.22176,10.7768,-0.000892951,-0.00504078,0,-0.00504078,-0.000714364,0,0,0,-0.000446476,0.00723366,0.00739749,2.27936E-10,0,0.00739749,1
742,0.0013356,0.248613,8.49285,-0.00000282477,-8.05974E-10,0,0.00000282477,6.13286,1.50552,0.0013356,0.000005,1.50552,-6.22221,-0.00847948,0,-0.00847948,-6.22203,0,0,0,-6.22176,10.7768,-0.000892914,-0.00505432,0,-0.00505432,-0.000714334,0,0,0,-0.000446457,0.00725252,0.00738279,2.37976E-10,0,0.00738279,1
743,0.0013374,0.248133,8.54555,-0.00000282729,-8.018E-10,0,0.00000282729,6.13286,1.50552,0.0013374,0.000005,1.50552,-6.22221,-0.00851427,0,-0.00851427,-6.22203,0,0,0,-6.22176,10.7768,-0.000892877,-0.00506785,0,-0.00506785,-0.000714304,0,0,0,-0.000446439,0.00727139,0.00736808,2.48017E-10,0,0.00736808,1
744,0.0013392,0.247653,8.59824,-0.00000282982,-7.97627E-10,0,0.00000282982,6.13286,1.50552,0.0013392,0.000005,1.50552,-6.22221,-0.00854907,0,-0.00854907,-6.22203,0,0,0,-6.22176,10.7768,-0.00089284,-0.00508139,0,-0.00508139,-0.000714275,0,0,0,-0.00044642,0.00729025,0.00735338,2.58057E-10,0,0.00735338,1
745,0.001341,0.247172,8.65094,-0.00000283235,-7.93453E-10,0,0.00000283235,6.13286,1.50552,0.001341,0.000005,1.50552,-6.22221,-0.00858386,0,-0.00858386,-6.22203,0,0,0,-6.22176,10.7768,-0.000892803,-0.00509493,0,-0.00509493,-0.000714245,0,0,0,-0.000446402,0.00730912,0.00733868,2.68097E-10,0,0.00733868,1
746,0.0013428,0.246692,8.70364,-0.00000283487,-7.89279E-10,0,0.00000283487,6.13286,1.50552,0.0013428,0.000005,1.50552,-6.22221,-0.00861865,0,-0.00861865,-6.22203,0,0,0,-6.22176,10.7768,-0.000892766,-0.00510847,0,-0.00510847,-0.000714215,0,0,0,-0.000446383,0.00732798,0.00732398,2.78138E-10,0,0.00732398,1
747,0.0013446,0.246212,8.75633,-0.0000028374,-7.85106E-10,0,0.0000028374,6.13286,1.50552,0.0013446,0.000005,1.50552,-6.22221,-0.00865344,0,-0.00865344,-6.22203,0,0,0,-6.22176,10.7768,-0.000892729,-0.00512201,0,-0.00512201,-0.000714185,0,0,0,-0.000446365,0.00734685,0.00730927,2.88178E-10,0,0.00730927,1
748,0.0013464,0.245732,8.80903,-0.00000283993,-7.80932E-10,0,0.00000283993,6.13286,1.50552,0.0013464,0.000005,1.50552,-6.22221,-0.00868823,0,-0.00868823,-6.22203,0,0,0,-6.22176,10.7768,-0.000892692,-0.00513555,0,-0.00513555,-0.000714156,0,0,0,-0.000446347,0.00736572,0.00729457,2.98219E-10,0,0.00729457,1
749,0.0013482,0.245251,8.86173,-0.00000284245,-7.76758E-10,0,0.00000284245,6.13286,1.50552,0.0013482,0.000005,1.50552,-6.22221,-0.00872302,0,-0.00872302,-6.22203,0,0,0,-6.22176,10.7768,-0.000892655,-0.00514909,0,-0.00514909,-0.000714126,0,0,0,-0.000446328,0.00738459,0.00727987,3.08259E-10,0,0.00727987,1
750,0.00135,0.244771,8.91442,-0.00000284498,-7.72585E-10,0,0.00000284498,6.13286,1.50552,0.00135,0.000005,1.50552,-6.22221,-0.00875781,0,-0.00875781,-6.22203,0,0,0,-6.22176,10.7768,-0.000892618,-0.00516263,0,-0.00516263,-0.000714096,0,0,0,-0.00044631,0.00740347,0.00726517,3.183E-10,0,0.00726517,1
751,0.0013518,0.24436,8.96904,-0.00000284655,-7.68084E-10,0,0.00000284655,6.13286,1.50552,0.0013518,0.000005,1.50552,-6.22221,-0.00879325,0,-0.00879325,-6.22203,0,0,0,-6.22176,10.7768,-0.00089266,-0.00517604,0,-0.00517604,-0.00071413,0,0,0,-0.000446331,0.00742218,0.00724778,3.11082E-10,0,0.00724778,1
752,0.0013536,0.243949,9.02365,-0.00000284813,-7.63583E-10,0,0.00000284813,6.13286,1.50552,0.0013536,0.000005,1.50552,-6.22221,-0.00882868,0,-0.00882868,-6.22203,0,0,0,-6.22176,10.7768,-0.000892702,-0.00518944,0,-0.00518944,-0.000714164,0,0,0,-0.000446352,0.00744089,0.00723039,3.03864E-10,0,0.00723039,1
753,0.0013554,0.243537,9.07826,-0.0000028497,-7.59082E-10,0,0.0000028497,6.13286,1.50552,0.0013554,0.000005,1.50552,-6.22221,-0.00886412,0,-0.00886412,-6.22203,0,0,0,-6.22176,10.7768,-0.000892745,-0.00520285,0,-0.00520285,-0.000714198,0,0,0,-0.000446373,0.0074596,0.007213,2.96646E-10,0,0.007213,1
754,0.0013572,0.243126,9.13288,-0.00000285127,-7.54581E-10,0,0.00000285127,6.13286,1.50552,0.0013572,0.000005,1.50552,-6.22221,-0.00889955,0,-0.00889955,-6.22203,0,0,0,-6.22176,10.7768,-0.000892787,-0.00521626,0,-0.00521626,-0.000714232,0,0,0,-0.000446394,0.00747832,0.00719561,2.89428E-10,0,0.00719561,1
755,0.001359,0.242715,9.18749,-0.00000285284,-7.5008E-10,0,0.00000285284,6.13286,1.50552,0.001359,0.000005,1.50552,-6.22221,-0.00893499,0,-0.00893499,-6.22203,0,0,0,-6.22176,10.7768,-0.000892829,-0.00522967,0,-0.00522967,-0.000714266,0,0,0,-0.000446415,0.00749704,0.00717822,2.8221E-10,0,0.00717822,1
756,0.0013608,0.242303,9.2421,-0.00000285442,-7.4558E-10,0,0.00000285442,6.13286,1.50552,0.0013608,0.000005,1.50552,-6.22221,-0.00897042,0,-0.00897042,-6.22203,0,0,0,-6.22176,10.7768,-0.000892871,-0.00524308,0,-0.00524308,-0.000714299,0,0,0,-0.000446436,0.00751575,0.00716083,2.74992E-10,0,0.00716083,1
757,0.0013626,0.241892,9.29672,-0.00000285599,-7.41079E-10,0,0.00000285599,6.13286,1.50552,0.0013626,0.000005,1.50552,-6.22221,-0.00900585,0,-0.00900585,-6.22203,0,0,0,-6.22176,10.7768,-0.000892914,-0.00525649,0,-0.00525649,-0.000714333,0,0,0,-0.000446457,0.00753447,0.00714344,2.67774E-10,0,0.00714344,1
758,0.0013644,0.241481,9.35133,-0.00000285756,-7.36578E-10,0,0.00000285756,6.13286,1.50552,0.0013644,0.000005,1.50552,-6.22221,-0.00904129,0,-0.00904129,-6.22203,0,0,0,-6.22176,10.7768,-0.000892956,-0.0052699,0,-0.0052699,-0.000714367,0,0,0,-0.000446478,0.00755319,0.00712605,2.60556E-10,0,0.00712605,1
759,0.0013662,0.24107,9.40594,-0.00000285913,-7.32077E-10,0,0.00000285913,6.13286,1.50552,0.0013662,0.000005,1.50552,-6.22221,-0.00907672,0,-0.00907672,-6.22203,0,0,0,-6.22176,10.7768,-0.000892998,-0.00528331,0,-0.00528331,-0.000714401,0,0,0,-0.000446499,0.00757191,0.00710866,2.53338E-10,0,0.00710866,1
760,0.001368,0.240658,9.46055,-0.00000286071,-7.27576E-10,0,0.00000286071,6.13286,1.50552,0.001368,0.000005,1.50552,-6.22221,-0.00911216,0,-0.00911216,-6.22203,0,0,0,-6.22176,10.7768,-0.00089304,-0.00529672,0,-0.00529672,-0.000714434,0,0,0,-0.000446521,0.00759064,0.00709127,2.4612E-10,0,0.00709127,1
761,0.0013698,0.240247,9.51517,-0.00000286228,-7.23075E-10,0,0.00000286228,6.13286,1.50552,0.0013698,0.000005,1.50552,-6.22221,-0.00914759,0,-0.00914759,-6.22203,0,0,0,-6.22176,10.7768,-0.000893083,-0.00531013,0,-0.00531013,-0.000714468,0,0,0,-0.000446542,0.00760936,0.00707388,2.38902E-10,0,0.00707388,1
762,0.0013716,0.239836,9.56978,-0.00000286385,-7.18574E-10,0,0.00000286385,6.13286,1.50552,0.0013716,0.000005,1.50552,-6.22221,-0.00918302,0,-0.00918302,-6.22203,0,0,0,-6.22176,10.7768,-0.000893125,-0.00532354,0,-0.00532354,-0.000714502,0,0,0,-0.000446563,0.00762809,0.00705649,2.31684E-10,0,0.00705649,1
763,0.0013734,0.239425,9.62439,-0.00000286543,-7.14073E-10,0,0.00000286543,6.13286,1.50552,0.0013734,0.000005,1.50552,-6.22221,-0.00921846,0,-0.00921846,-6.22203,0,0,0,-6.22176,10.7768,-0.000893167,-0.00533695,0,-0.00533695,-0.000714536,0,0,0,-0.000446584,0.00764681,0.0070391,2.24466E-10,0,0.0070391,1
764,0.0013752,0.239013,9.67901,-0.000002867,-7.09572E-10,0,0.000002867,6.13286,1.50552,0.0013752,0.000005,1.50552,-6.22221,-0.00925389,0,-0.00925389,-6.22203,0,0,0,-6.22176,10.7768,-0.000893209,-0.00535036,0,-0.00535036,-0.00071457,0,0,0,-0.000446605,0.00766554,0.00702171,2.17248E-10,0,0.00702171,1
765,0.001377,0.238602,9.73362,-0.00000286857,-7.05071E-10,0,0.00000286857,6.13286,1.50552,0.001377,0.000005,1.50552,-6.22221,-0.00928933,0,-0.00928933,-6.22203,0,0,0,-6.22176,10.7768,-0.000893251,-0.00536376,0,-0.00536376,-0.000714604,0,0,0,-0.000446626,0.00768427,0.00700432,2.1003E-10,0,0.00700432,1
766,0.0013788,0.238191,9.78823,-0.00000287014,-7.0057E-10,0,0.00000287014,6.13286,1.50552,0.0013788,0.000005,1.50552,-6.22221,-0.00932476,0,-0.00932476,-6.22203,0,0,0,-6.22176,10.7768,-0.000893294,-0.00537717,0,-0.00537717,-0.000714637,0,0,0,-0.000446647,0.007703,0.00698693,2.02812E-10,0,0.00698693,1
767,0.0013806,0.23778,9.84284,-0.00000287172,-6.9607E-10,0,0.00000287172,6.13286,1.50552,0.0013806,0.000005,1.50552,-6.22221,-0.0093602,0,-0.0093602,-6.22203,0,0,0,-6.22176,10.7768,-0.000893336,-0.00539058,0,-0.00539058,-0.000714671,0,0,0,-0.000446668,0.00772173,0.00696955,1.95594E-10,0,0.00696955,1
768,0.0013824,0.237368,9.89746,-0.00000287329,-6.91569E-10,0,0.00000287329,6.13286,1.50552,0.0013824,0.000005,1.50552,-6.22221,-0.00939563,0,-0.00939563,-6.22203,0,0,0,-6.22176,10.7768,-0.000893378,-0.00540399,0,-0.00540399,-0.000714705,0,0,0,-0.000446689,0.00774046,0.00695216,1.88376E-10,0,0.00695216,1
769,0.0013842,0.236957,9.95207,-0.00000287486,-6.87068E-10,0,0.00000287486,6.13286,1.50552,0.0013842,0.000005,1.50552,-6.22221,-0.00943107,0,-0.00943107,-6.22203,0,0,0,-6.22176,10.7768,-0.00089342,-0.0054174,0,-0.0054174,-0.000714739,0,0,0,-0.000446711,0.00775919,0.00693477,1.81158E-10,0,0.00693477,1
770,0.001386,0.236546,10.0067,-0.00000287644,-6.82567E-10,0,0.00000287644,6.13286,1.50552,0.001386,0.000005,1.50552,-6.22221,-0.0094665,0,-0.0094665,-6.22203,0,0,0,-6.22176,10.7768,-0.000893463,-0.00543081,0,-0.00543081,-0.000714773,0,0,0,-0.000446732,0.00777793,0.00691738,1.7394E-10,0,0.00691738,1
771,0.0013878,0.236135,10.0613,-0.00000287801,-6.78066E-10,0,0.00000287801,6.13286,1.50552,0.0013878,0.000005,1.50552,-6.22221,-0.00950193,0,-0.00950193,-6.22203,0,0,0,-6.22176,10.7768,-0.000893505,-0.00544422,0,-0.00544422,-0.000714806,0,0,0,-0.000446753,0.00779666,0.00689999,1.66722E-10,0,0.00689999,1
772,0.0013896,0.235723,10.1159,-0.00000287958,-6.73565E-10,0,0.00000287958,6.13286,1.50552,0.0013896,0.000005,1.50552,-6.22221,-0.00953737,0,-0.00953737,-6.22203,0,0,0,-6.22176,10.7768,-0.000893547,-0.00545763,0,-0.00545763,-0.00071484,0,0,0,-0.000446774,0.0078154,0.0068826,1.59504E-10,0,0.0068826,1
773,0.0013914,0.235312,10.1705,-0.00000288115,-6.69064E-10,0,0.00000288115,6.13286,1.50552,0.0013914,0.000005,1.50552,-6.22221,-0.0095728,0,-0.0095728,-6.22203,0,0,0,-6.22176,10.7768,-0.000893589,-0.00547104,0,-0.00547104,-0.000714874,0,0,0,-0.000446795,0.00783413,0.00686521,1.52286E-10,0,0.00686521,1
774,0.0013932,0.234901,10.2251,-0.00000288273,-6.64563E-10,0,0.00000288273,6.13286,1.50552,0.0013932,0.000005,1.50552,-6.22221,-0.00960824,0,-0.00960824,-6.22203,0,0,0,-6.22176,10.7768,-0.000893631,-0.00548445,0,-0.00548445,-0.000714908,0,0,0,-0.000446816,0.00785287,0.00684782,1.45068E-10,0,0.00684782,1
775,0.001395,0.23449,10.2798,-0.0000028843,-6.60062E-10,0,0.0000028843,6.13286,1.50552,0.001395,0.000005,1.50552,-6.22221,-0.00964367,0,-0.00964367,-6.22203,0,0,0,-6.22176,10.7768,-0.000893674,-0.00549786,0,-0.00549786,-0.000714942,0,0,0,-0.000446837,0.00787161,0.00683043,1.3785E-10,0,0.00683043,1
776,0.0013968,0.234078,10.3344,-0.00000288587,-6.55562E-10,0,0.00000288587,6.13286,1.50552,0.0013968,0.000005,1.50552,-6.22221,-0.00967911,0,-0.00967911,-6.22203,0,0,0,-6.22176,10.7768,-0.000893716,-0.00551126,0,-0.00551126,-0.000714975,0,0,0,-0.000446858,0.00789035,0.00681304,1.30632E-10,0,0.00681304,1
777,0.0013986,0.233667,10.389,-0.00000288744,-6.51061E-10,0,0.00000288744,6.13286,1.50552,0.0013986,0.000005,1.50552,-6.22221,-0.00971454,0,-0.00971454,-6.22203,0,0,0,-6.22176,10.7768,-0.000893758,-0.00552467,0,-0.00552467,-0.000715009,0,0,0,-0.000446879,0.00790909,0.00679565,1.23414E-10,0,0.00679565,1
778,0.0014004,0.233267,10.4439,-0.00000288899,-6.4645E-10,0,0.00000288899,6.13286,1.50552,0.0014004,0.000005,1.50552,-6.22221,-0.00974983,0,-0.00974983,-6.22203,0,0,0,-6.22176,10.7768,-0.000893784,-0.0055378,0,-0.0055378,-0.00071503,0,0,0,-0.000446892,0.00792743,0.00677764,1.19088E-10,0,0.00677764,1
779,0.0014022,0.232905,10.5002,-0.00000289044,-6.41454E-10,0,0.00000289044,6.13286,1.50552,0.0014022,0.000005,1.50552,-6.22221,-0.00978463,0,-0.00978463,-6.22203,0,0,0,-6.22176,10.7768,-0.00089375,-0.00554991,0,-0.00554991,-0.000715003,0,0,0,-0.000446875,0.00794436,0.00675748,1.24885E-10,0,0.00675748,1
780,0.001404,0.232543,10.5564,-0.0000028919,-6.36458E-10,0,0.0000028919,6.13286,1.50552,0.001404,0.000005,1.50552,-6.22221,-0.00981942,0,-0.00981942,-6.22203,0,0,0,-6.22176,10.7768,-0.000893717,-0.00556203,0,-0.00556203,-0.000714976,0,0,0,-0.000446859,0.00796128,0.00673732,1.30682E-10,0,0.00673732,1
781,0.0014058,0.23218,10.6126,-0.00000289335,-6.31462E-10,0,0.00000289335,6.13286,1.50552,0.0014058,0.000005,1.50552,-6.22221,-0.00985422,0,-0.00985422,-6.22203,0,0,0,-6.22176,10.7768,-0.000893683,-0.00557415,0,-0.00557415,-0.000714949,0,0,0,-0.000446842,0.00797821,0.00671715,1.36479E-10,0,0.00671715,1
782,0.0014076,0.231818,10.6688,-0.0000028948,-6.26466E-10,0,0.0000028948,6.13286,1.50552,0.0014076,0.000005,1.50552,-6.22221,-0.00988901,0,-0.00988901,-6.22203,0,0,0,-6.22176,10.7768,-0.00089365,-0.00558627,0,-0.00558627,-0.000714922,0,0,0,-0.000446825,0.00799514,0.00669699,1.42276E-10,0,0.00669699,1
783,0.0014094,0.231456,10.7251,-0.00000289626,-6.2147E-10,0,0.00000289626,6.13286,1.50552,0.0014094,0.000005,1.50552,-6.22221,-0.00992381,0,-0.00992381,-6.22203,0,0,0,-6.22176,10.7768,-0.000893616,-0.00559839,0,-0.00559839,-0.000714895,0,0,0,-0.000446808,0.00801207,0.00667682,1.48073E-10,0,0.00667682,1
784,0.0014112,0.231094,10.7813,-0.00000289771,-6.16474E-10,0,0.00000289771,6.13286,1.50552,0.0014112,0.000005,1.50552,-6.22221,-0.0099586,0,-0.0099586,-6.22203,0,0,0,-6.22176,10.7768,-0.000893583,-0.00561051,0,-0.00561051,-0.000714869,0,0,0,-0.000446792,0.008029,0.00665666,1.5387E-10,0,0.00665666,1
785,0.001413,0.230732,10.8375,-0.00000289916,-6.11478E-10,0,0.00000289916,6.13286,1.50552,0.001413,0.000005,1.50552,-6.22221,-0.0099934,0,-0.0099934,-6.22203,0,0,0,-6.22176,10.7768,-0.000893549,-0.00562263,0,-0.00562263,-0.000714842,0,0,0,-0.000446775,0.00804593,0.0066365,1.59666E-10,0,0.0066365,1
786,0.0014148,0.23037,10.8937,-0.00000290062,-6.06483E-10,0,0.00000290062,6.13286,1.50552,0.0014148,0.000005,1.50552,-6.22221,-0.0100282,0,-0.0100282,-6.22203,0,0,0,-6.22176,10.7768,-0.000893516,-0.00563475,0,-0.00563475,-0.000714815,0,0,0,-0.000446758,0.00806286,0.00661633,1.65463E-10,0,0.00661633,1
787,0.0014166,0.230008,10.95,-0.00000290207,-6.01487E-10,0,0.00000290207,6.13286,1.50552,0.0014166,0.000005,1.50552,-6.22221,-0.010063,0,-0.010063,-6.22203,0,0,0,-6.22176,10.7768,-0.000893483,-0.00564687,0,-0.00564687,-0.000714788,0,0,0,-0.000446741,0.00807979,0.00659617,1.7126E-10,0,0.00659617,1
788,0.0014184,0.229646,11.0062,-0.00000290352,-5.96491E-10,0,0.00000290352,6.13286,1.50552,0.0014184,0.000005,1.50552,-6.22221,-0.0100978,0,-0.0100978,-6.22203,0,0,0,-6.22176,10.7768,-0.000893449,-0.00565899,0,-0.00565899,-0.000714761,0,0,0,-0.000446725,0.00809672,0.00657601,1.77057E-10,0,0.00657601,1
789,0.0014202,0.229284,11.0624,-0.00000290497,-5.91495E-10,0,0.00000290497,6.13286,1.50552,0.0014202,0.000005,1.50552,-6.22221,-0.0101326,0,-0.0101326,-6.22203,0,0,0,-6.22176,10.7768,-0.000893416,-0.00567111,0,-0.00567111,-0.000714735,0,0,0,-0.000446708,0.00811366,0.00655584,1.82854E-10,0,0.00655584,1
790,0.001422,0.228922,11.1186,-0.00000290643,-5.86499E-10,0,0.00000290643,6.13286,1.50552,0.001422,0.000005,1.50552,-6.22221,-0.0101674,0,-0.0101674,-6.22203,0,0,0,-6.22176,10.7768,-0.000893382,-0.00568322,0,-0.00568322,-0.000714708,0,0,0,-0.000446691,0.00813059,0.00653568,1.88651E-10,0,0.00653568,1
791,0.0014238,0.22856,11.1749,-0.00000290788,-5.81503E-10,0,0.00000290788,6.13286,1.50552,0.0014238,0.000005,1.50552,-6.22221,-0.0102022,0,-0.0102022,-6.22203,0,0,0,-6.22176,10.7768,-0.000893349,-0.00569534,0,-0.00569534,-0.000714681,0,0,0,-0.000446675,0.00814753,0.00651552,1.94448E-10,0,0.00651552,1
792,0.0014256,0.228197,11.2311,-0.00000290933,-5.76507E-10,0,0.00000290933,6.13286,1.50552,0.0014256,0.000005,1.50552,-6.22221,-0.010237,0,-0.010237,-6.22203,0,0,0,-6.22176,10.7768,-0.000893315,-0.00570746,0,-0.00570746,-0.000714654,0,0,0,-0.000446658,0.00816447,0.00649535,2.00245E-10,0,0.00649535,1
793,0.0014274,0.227835,11.2873,-0.00000291079,-5.71511E-10,0,0.00000291079,6.13286,1.50552,0.0014274,0.000005,1.50552,-6.22221,-0.0102718,0,-0.0102718,-6.22203,0,0,0,-6.22176,10.7768,-0.000893282,-0.00571958,0,-0.00571958,-0.000714627,0,0,0,-0.000446641,0.0081814,0.00647519,2.06042E-10,0,0.00647519,1
794,0.0014292,0.227473,11.3435,-0.00000291224,-5.66515E-10,0,0.00000291224,6.13286,1.50552,0.0014292,0.000005,1.50552,-6.22221,-0.0103065,0,-0.0103065,-6.22203,0,0,0,-6.22176,10.7768,-0.000893248,-0.0057317,0,-0.0057317,-0.000714601,0,0,0,-0.000446624,0.00819834,0.00645503,2.11839E-10,0,0.00645503,1
795,0.001431,0.227111,11.3998,-0.00000291369,-5.61519E-10,0,0.00000291369,6.13286,1.50552,0.001431,0.000005,1.50552,-6.22221,-0.0103413,0,-0.0103413,-6.22203,0,0,0,-6.22176,10.7768,-0.000893215,-0.00574382,0,-0.00574382,-0.000714574,0,0,0,-0.000446608,0.00821528,0.00643486,2.17636E-10,0,0.00643486,1
796,0.0014328,0.226749,11.456,-0.00000291515,-5.56524E-10,0,0.00000291515,6.13286,1.50552,0.0014328,0.000005,1.50552,-6.22221,-0.0103761,0,-0.0103761,-6.22203,0,0,0,-6.22176,10.7768,-0.000893182,-0.00575594,0,-0.00575594,-0.000714547,0,0,0,-0.000446591,0.00823222,0.0064147,2.23433E-10,0,0.0064147,1
797,0.0014346,0.226387,11.5122,-0.0000029166,-5.51528E-10,0,0.0000029166,6.13286,1.50552,0.0014346,0.000005,1.50552,-6.22221,-0.0104109,0,-0.0104109,-6.22203,0,0,0,-6.22176,10.7768,-0.000893148,-0.00576806,0,-0.00576806,-0.00071452,0,0,0,-0.000446574,0.00824916,0.00639453,2.29229E-10,0,0.00639453,1
798,0.0014364,0.226025,11.5684,-0.00000291805,-5.46532E-10,0,0.00000291805,6.13286,1.50552,0.0014364,0.000005,1.50552,-6.22221,-0.0104457,0,-0.0104457,-6.22203,0,0,0,-6.22176,10.7768,-0.000893115,-0.00578018,0,-0.00578018,-0.000714493,0,0,0,-0.000446557,0.0082661,0.00637437,2.35026E-10,0,0.00637437,1
799,0.0014382,0.225663,11.6246,-0.00000291951,-5.41536E-10,0,0.00000291951,6.13286,1.50552,0.0014382,0.000005,1.50552,-6.22221,-0.0104805,0,-0.0104805,-6.22203,0,0,0,-6.22176,10.7768,-0.000893081,-0.0057923,0,-0.0057923,-0.000714466,0,0,0,-0.000446541,0.00828305,0.00635421,2.40823E-10,0,0.00635421,1
800,0.00144,0.225301,11.6809,-0.00000292096,-5.3654E-10,0,0.00000292096,6.13286,1.50552,0.00144,0.000005,1.50552,-6.22221,-0.0105153,0,-0.0105153,-6.22203,0,0,0,-6.22176,10.7768,-0.000893048,-0.00580441,0,-0.00580441,-0.00071444,0,0,0,-0.000446524,0.00829999,0.00633404,2.4662E-10,0,0.00633404,1
801,0.0014418,0.224939,11.7371,-0.00000292241,-5.31544E-10,0,0.00000292241,6.13286,1.50552,0.0014418,0.000005,1.50552,-6.22221,-0.0105501,0,-0.0105501,-6.22203,0,0,0,-6.22176,10.7768,-0.000893014,-0.00581653,0,-0.00581653,-0.000714413,0,0,0,-0.000446507,0.00831693,0.00631388,2.52417E-10,0,0.00631388,1
802,0.0014436,0.224576,11.7933,-0.00000292387,-5.26548E-10,0,0.00000292387,6.13286,1.50552,0.0014436,0.000005,1.50552,-6.22221,-0.0105849,0,-0.0105849,-6.22203,0,0,0,-6.22176,10.7768,-0.000892981,-0.00582865,0,-0.00582865,-0.000714386,0,0,0,-0.00044649,0.00833388,0.00629372,2.58214E-10,0,0.00629372,1
803,0.0014454,0.224214,11.8495,-0.00000292532,-5.21552E-10,0,0.00000292532,6.13286,1.50552,0.0014454,0.000005,1.50552,-6.22221,-0.0106197,0,-0.0106197,-6.22203,0,0,0,-6.22176,10.7768,-0.000892947,-0.00584077,0,-0.00584077,-0.000714359,0,0,0,-0.000446474,0.00835082,0.00627355,2.64011E-10,0,0.00627355,1
804,0.0014472,0.223852,11.9058,-0.00000292677,-5.16556E-10,0,0.00000292677,6.13286,1.50552,0.0014472,0.000005,1.50552,-6.22221,-0.0106545,0,-0.0106545,-6.22203,0,0,0,-6.22176,10.7768,-0.000892914,-0.00585289,0,-0.00585289,-0.000714332,0,0,0,-0.000446457,0.00836777,0.00625339,2.69808E-10,0,0.00625339,1
